portfolio,returns
100418.97221072271,0.0005322223175421303
100472.4174288379,0.0005322223175421303
100525.89109169094,0.0005322223175421303
100579.39321442075,0.0005322223175421303
100632.92381217433,0.0005322223175421303
100596.43786041763,-0.00036256475887352924
100559.96513718124,-0.00036256475887352924
100523.50563766895,-0.00036256475887352924
100487.05935708631,-0.00036256475887352924
100450.62629064059,-0.00036256475887352924
100409.73120055305,-0.0004071163276694323
100368.85275952441,-0.0004071163276694323
100327.99096077656,-0.0004071163276694323
100287.14579753415,-0.0004071163276694323
100246.3172630246,-0.0004071163276694323
100315.90240190268,0.0006941415981946975
100385.5358427203,0.0006941415981946975
100455.2176190058,0.0006941415981946975
100524.94776431084,0.0006941415981946975
100594.7263122104,0.0006941415981946975
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100594.7263122104,0.0
100506.07053589755,-0.0008813163429431947
100417.49289336926,-0.0008813163429431947
100328.99331576495,-0.0008813163429431947
100240.57173428473,-0.0008813163429431947
100152.22808018934,-0.0008813163429431947
100176.81327271964,0.00024547823849330186
100201.4045003797,0.00024547823849330186
100226.001764651,0.00024547823849330186
100250.60506701542,0.00024547823849330186
100275.21440895514,0.00024547823849330186
100281.41126123171,6.179844454168304e-05
100287.6084964641,6.179844454168304e-05
100293.80611467597,6.179844454168304e-05
100300.00411589105,6.179844454168304e-05
100306.20250013293,6.179844454168304e-05
100315.54524569924,9.314225175938162e-05
100324.88886146988,9.314225175938162e-05
100334.23334752597,9.314225175938162e-05
100343.5787039485,9.314225175938162e-05
100352.92493081858,9.314225175938162e-05
100404.38425961944,0.0005127835470299935
100455.86997591745,0.0005127835470299935
100507.38209324368,0.0005127835470299935
100558.92062513616,0.0005127835470299935
100610.48558513983,0.0005127835470299935
100689.54295402502,0.0007857766357590723
100768.66244434354,0.0007857766357590723
100847.84410490902,0.0007857766357590723
100927.08798457333,0.0007857766357590723
101006.39413222681,0.0007857766357590723
101082.04979854145,0.0007490185840670627
101157.76213235615,0.0007490185840670627
101233.53117611591,0.0007490185840670627
101309.35697229755,0.0007490185840670627
101385.23956340968,0.0007490185840670627
101336.43080994708,-0.00048141873188634055
101287.64555393266,-0.00048141873188634055
101238.88378405433,-0.00048141873188634055
101190.14548900543,-0.00048141873188634055
101141.43065748471,-0.00048141873188634055
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
101141.43065748471,0.0
