portfolio,returns
79052.80926452097,0.0
79052.80926452097,0.0
79052.80926452097,0.0
79052.80926452097,0.0
79052.80926452097,0.0
79052.80926452097,0.0
79048.8562287344,-5.0005000750141804e-05
79044.90339061938,-5.0005000750141804e-05
79040.95075016604,-5.0005000750141804e-05
79036.99830736448,-5.0005000750141804e-05
79033.04606220484,-5.0005000750141804e-05
79033.04606220484,0.0
79033.04606220484,0.0
79033.04606220484,0.0
79033.04606220484,0.0
79033.04606220484,0.0
79029.09401467722,-5.0005000750141804e-05
79025.14216477172,-5.0005000750141804e-05
79021.19051247848,-5.0005000750141804e-05
79017.23905778764,-5.0005000750141804e-05
79013.28780068929,-5.0005000750141804e-05
77361.43278096923,-0.020906040815398708
75744.11150971256,-0.020906040815398708
74160.6020229644,-0.020906040815398708
72610.19745017777,-0.020906040815398708
71092.2056986702,-0.020906040815398708
71092.2056986702,0.0
71092.2056986702,0.0
71092.2056986702,0.0
71092.2056986702,0.0
71092.2056986702,0.0
72457.07246436355,0.01919854296655865
73848.14268330169,0.01919854296655865
75265.91942360761,0.01919854296655865
76710.91541157928,0.01919854296655865
78183.65321711254,0.01919854296655865
76549.14257185861,-0.020906040815398708
74948.80307286755,-0.020906040815398708
73381.92033676092,-0.020906040815398708
71847.79491508825,-0.020906040815398708
70345.74198209702,-0.020906040815398708
70342.22434321644,-5.0005000750141804e-05
70338.70688023539,-5.0005000750141804e-05
70335.18959314507,-5.0005000750141804e-05
70331.67248193671,-5.0005000750141804e-05
70328.1555466015,-5.0005000750141804e-05
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
70328.1555466015,0.0
68857.87225627255,-0.020906040815398708
67418.3267684214,-0.020906040815398708
66008.87647729489,-0.020906040815398708
64628.89221148196,-0.020906040815398708
63277.757953054715,-0.020906040815398708
63277.757953054715,0.0
63277.757953054715,0.0
63277.757953054715,0.0
63277.757953054715,0.0
63277.757953054715,0.0
61954.87056258123,-0.020906040815398708
60659.639509887165,-0.020906040815398708
59391.48661044609,-0.020906040815398708
58149.845767280895,-0.020906040815398708
56934.16271826098,-0.020906040815398708
56931.31572541154,-5.0005000750141804e-05
56928.46887492599,-5.0005000750141804e-05
56925.6221667972,-5.0005000750141804e-05
56922.77560101804,-5.0005000750141804e-05
56919.929177581405,-5.0005000750141804e-05
58012.70888355068,0.01919854296655865
59126.46836765798,0.01919854296655865
60261.61041107533,0.01919854296655865
61418.54552778637,0.01919854296655865
62597.69211304512,0.01919854296655865
