portfolio,returns
99895.4315905504,-0.0003645085131341874
99859.01885531245,-0.0003645085131341874
99824.30496080482,-0.0003476290364712309
99789.60313385488,-0.0003476290364712309
99754.9133702676,-0.0003476290364712309
99720.23566584944,-0.0003476290364712309
99685.57001640824,-0.0003476290364712309
99665.32642099682,-0.00020307448117196092
99645.08693654304,-0.00020307448117196092
99624.85156221208,-0.00020307448117196092
99604.62029716924,-0.00020307448117196092
99584.39314058007,-0.00020307448117196092
99570.4909442654,-0.00013960215929653685
99556.59068872736,-0.00013960215929653685
99542.69237369501,-0.00013960215929653685
99528.79599889746,-0.00013960215929653685
99514.90156406382,-0.00013960215929653685
99501.13841616032,-0.00013830238172574116
99487.37717173294,-0.00013830238172574116
99473.61783051843,-0.00013830238172574116
99459.8603922536,-0.00013830238172574116
99446.10485667523,-0.00013830238172574116
99461.60782468249,0.00015589316474096115
99477.11320949651,0.00015589316474096115
99492.62101149405,0.00015589316474096115
99508.1312310519,0.00015589316474096115
99523.64386854696,0.00015589316474096115
99491.41512870163,-0.00032382998243007943
99459.19682548856,-0.00032382998243007943
99426.98895552805,-0.00032382998243007943
99394.79151544151,-0.00032382998243007943
99362.60450185141,-0.00032382998243007943
99362.60450185141,0.0
99362.60450185141,0.0
99362.60450185141,0.0
99362.60450185141,0.0
99362.60450185141,0.0
99362.60450185141,0.0
99362.60450185141,0.0
99362.60450185141,0.0
99362.60450185141,0.0
99362.60450185141,0.0
99334.78308783214,-0.0002799988401950282
99306.96946377652,-0.0002799988401950282
99279.16362750338,-0.0002799988401950282
99251.36557683213,-0.0002799988401950282
99223.57530958285,-0.0002799988401950282
99285.13232610635,0.0006203870031031844
99346.72753180284,0.0006203870031031844
99408.36095036441,0.0006203870031031844
99470.03260549782,0.0006203870031031844
99531.74252092451,0.0006203870031031844
99481.66021968846,-0.0005031791865346413
99431.603118824,-0.0005031791865346413
99381.57120565085,-0.0005031791865346413
99331.56446749505,-0.0005031791865346413
99281.58289168908,-0.0005031791865346413
99250.50727841833,-0.00031300481283269566
99219.44139196411,-0.00031300481283269566
99188.38522928185,-0.00031300481283269566
99157.33878732799,-0.00031300481283269566
99126.30206305986,-0.00031300481283269566
99110.67282959358,-0.00015766989326759795
99095.04606038686,-0.00015766989326759795
99079.42175505115,-0.00015766989326759795
99063.79991319803,-0.00015766989326759795
99048.18053443902,-0.00015766989326759795
99048.18053443902,0.0
99048.18053443902,0.0
99048.18053443902,0.0
99048.18053443902,0.0
99048.18053443902,0.0
99048.18053443902,0.0
99048.18053443902,0.0
99048.18053443902,0.0
99048.18053443902,0.0
99048.18053443902,0.0
99048.18053443902,0.0
99048.18053443902,0.0
99048.18053443902,0.0
99048.18053443902,0.0
99048.18053443902,0.0
99074.82021223713,0.00026895676078408925
99101.46705495667,0.00026895676078408925
99128.12106452472,0.00026895676078408925
99154.78224286884,0.00026895676078408925
99181.45059191714,0.00026895676078408925
99169.60093783672,-0.00011947449860549852
99157.75269948776,-0.00011947449860549852
99145.90587670113,-0.00011947449860549852
99134.06046930773,-0.00011947449860549852
99122.21647713843,-0.00011947449860549852
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
